full_title,abbrev,page_key,source_url
MEETING THE MYCOTOXIN MENACE,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGA REVIEW AND FORECAST : 1940-1990 AND NOW BEYOND,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEGACITIES: URBAN FORM, GOVERNANCE, AND SUSTAINABILITY",CSUR UT SER LIB SUST,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGADESIGN AND MEGAOPT - GERMAN INITIATIVES FOR AERODYNAMIC SIMULATION AND OPTIMIZATION IN AIRCRAFT DESIGN,NOTE N FL MECH MUL D,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGAGAUSS FIELDS AND PULSED POWER SYSTEMS,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGAGAUSS MAGNETIC FIELDS AND HIGH ENERGY LINER TECHNOLOGY,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGALOPOLIS: THE GIANT CITY IN HISTORY,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGAMERGERS IN A GLOBAL ECONOMY: CAUSES AND CONSEQUENCES,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEGAMOT,MEGAMOT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEIOSIS AND GAMETOGENESIS,CURR TOP DEV BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEIOSIS II,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEISTER ECKHART IN ERFURT,MISCELLAN MEDIAEVAL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANGES DE LA CASA DE VELAZQUEZ,MELANGES CASA VELAZQ,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANIN: ITS ROLE IN HUMAN PHOTOPROTECTION,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANOCORTIN SYSTEM,ANN NY ACAD SCI,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANOCORTINS: MULTIPLE ACTIONS AND THERAPEUTIC POTENTIAL,ADV EXP MED BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANOCYTE AND ITS ENVIRONMENT,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELANOGENESIS AND MALIGNANT MELANOMA: BIOCHEMISTRY, CELL BIOLOGY, MOLECULAR BIOLOGY, PATHOPHYSIOLOGY, DIAGNOSIS AND TREATMENT",INT CONGR SER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELANOMA RESEARCH,MELANOMA RES,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELATONIN AFTER FOUR DECADES,ADV EXP MED BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELATONIN AND THE PINEAL GLAND,INT CONGR SER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELATONIN: A UNIVERSAL PHOTOPERIODIC SIGNAL WITH DIVERSE ACTIONS,FRONT HORM RES,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELBOURNE STUDIES IN COMPARATIVE AND INTERNATIONAL LAW,MELB STU C INT LAW,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELBOURNE UNIVERSITY LAW REVIEW,MELB UNIV LAW REV,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELDINGER FRA NORGES LANDBRUKSHOGSKOLE,MELD NORG LANDBRUKS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON '96 - 8TH MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, PROCEEDINGS, VOLS I-III",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON '96 - 8TH MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, PROCEEDINGS, VOLS I-III",IEEE MEDITERR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON '98 - 9TH MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, VOLS 1 AND 2",IEEE CONF R,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON 2000: INFORMATION TECHNOLOGY AND ELECTROTECHNOLOGY FOR THE MEDITERRANEAN COUNTRIES, VOLS 1-3, PROCEEDINGS",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON 2000: INFORMATION TECHNOLOGY AND ELECTROTECHNOLOGY FOR THE MEDITERRANEAN COUNTRIES, VOLS 1-3, PROCEEDINGS",IEEE MEDITERR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON 2004: PROCEEDINGS OF THE 12TH IEEE MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, VOLS 1-3",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELECON 2004: PROCEEDINGS OF THE 12TH IEEE MEDITERRANEAN ELECTROTECHNICAL CONFERENCE, VOLS 1-3",IEEE MEDITERR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELECON 2010: THE 15TH IEEE MEDITERRANEAN ELECTROTECHNICAL CONFERENCE,IEEE MEDITERR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELLEN STUDIES IN ANTHROPOLOGY,MELL STUD ANTHRO,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELLEN STUDIES IN BUSINESS,MELL ST BUS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELLEN STUDIES IN SOCIOLOGY,MELLEN ST S,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELLIAND TEXTILBERICHTE INTERNATIONAL TEXTILE REPORTS,MELLIAND TEXTIL INT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELODRAMATIC VOICES: UNDERSTANDING MUSIC DRAMA,ASHG INTERD STUD OP,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELOS-NEUE ZEITSCHRIFT FUR MUSIK,MELOS-N Z MUSIK,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELT CHEMISTRY, RELAXATION, AND SOLIDIFICATION KINETICS OF GLASSES",CERAM TRANS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELT INCLUSIONS IN VOLCANIC SYSTEMS: METHODS, APPLICATIONS AND PROBLEMS",DEV VOLCANO,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MELT SPINNING, STRIP CASTING AND SLAB CASTING",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELT-SPINNING AND STRIP CASTING,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELUS,MELUS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELUSINE,MELUSINE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MELVILLE AMONG THE NATIONS,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE BIOCHEMISTRY,MEMBRANE BIOCHEM,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE COMPUTING,LECT NOTES COMPUT SC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE COMPUTING CMC 2014,LECT NOTES COMPUT SC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE COMPUTING CMC 2015,LECT NOTES COMPUT SC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE FORMATION AND MODIFICATION,ACS SYM SER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE FUSION,CURR TOP MEMBR,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE IN CANCER CELLS,ANN NY ACAD SCI,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE NANODOMAINS,ESSAYS BIOCHEM,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PERMEABILITY,CURR TOP MEMBR,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE POTENTIAL IMAGING IN THE NERVOUS SYSTEM AND HEART,ADV EXP MED BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PROCESSES IN SEPARATION AND PURIFICATION,NATO ADV SCI INST SE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PROTEIN CRYSTALLIZATION,CURR TOP MEMBR,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PROTEIN-CYTOSKELETON INTERACTIONS,CURR TOP MEMBR,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PROTEINS,ADV PROTEIN CHEM,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMBRANE PROTEINS - STRUCTURE, FUNCTION AND EXPRESSION CONTROL: INTERNATIONAL SYMPOSIUM",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMBRANE PROTEINS : STRUCTURES, INTERACTIONS AND MODELS",JERUS SYM Q,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE PROTEINS AS DRUG TARGETS,PROG MOL BIOL TRANSL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE REACTOR TECHNOLOGY,AICHE SYM S,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMBRANE RECEPTORS, CHANNELS AND TRANSPORTERS IN PULMONARY CIRCULATION",ADV EXP MED BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE SEPARATION PROCESSES,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE TECHNOLOGY,SERONO SYM,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE TECHNOLOGY IN WATER AND WASTEWATER TREATMENT,ROY SOC CH,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE TRAFFICKING IN VIRAL REPLICATION,CURR TOP MICROBIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE TRANSPORT AND RENAL PHYSIOLOGY,IMA V MATH,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE TRANSPORT IN PLANTS AND FUNGI: MOLECULAR MECHANISMS AND CONTROL,SYM SOC EXP BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE WATER TREATMENT,MEMBR WATER TREAT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANE-MIMETIC APPROACH TO ADVANCED MATERIALS,ADV POLYM SCI,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANES IN DRINKING AND INDUSTRIAL WATER PRODUCTION II,WA SCI TECHNOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANES IN DRINKING AND INDUSTRIAL WATER PRODUCTION III,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMBRANES IN DRINKING WATER PRODUCTION,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMBRANES-PREPARATION, PROPERTIES AND APPLICATIONS",MATER RES SOC SYMP P,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMEA: 2009 IEEE INTERNATIONAL WORKSHOP ON MEDICAL MEASUREMENTS AND APPLICATIONS,IEEE INT WORK MED ME,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMETIC COMPUTING,MEMET COMPUT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMOCODE'07: Fifth ACM & IEEE International Conference on Formal Methods and Models for Co-Design, Proceedings",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMOCODE'08: SIXTH ACM & IEEE INTERNATIONAL CONFERENCE ON FORMAL METHODS AND MODELS FOR CO-DESIGN, PROCEEDINGS",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRE DELLA SOCIETA ASTRONOMICA ITALIANA - SERIES,MEM SOC ASTRON ITAL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMOIRES DE LA SOCIETE GEOLOGIQUE DE FRANCE, NOUVELLE SERIE",MEM S GEO F,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRES DE LA SOCIETE ROYALE DE BOTANIQUE DE BELGIQUE,MEM S R BOT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRES DU MUSEUM NATIONAL D HISTOIRE NATURELLE,MEMOIR MUS NATL HIST,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRES ET ETUDES SCIENTIFIQUES DE LA REVUE DE METALLURGIE,MEM ETUD SCI REV MET,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRES SCIENTIFIQUES DE LA REVUE DE METALLURGIE,MEM ETUD SCI REV MET,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE AMERICAN MATHEMATICAL SOCIETY,MEM AM MATH SOC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE AMERICAN PHILOSOPHICAL SOCIETY,MEM A PHILO,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE CALIFORNIA ACADEMY OF SCIENCES,MEM CALIF ACAD SCI,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE ENTOMOLOGICAL SOCIETY OF CANADA,MEM ENTOMOL SOC CAN,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE NEW YORK BOTANICAL GARDEN,MEM NEW YORK BOTAN G,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMOIRS OF THE ROYAL METROLOGICAL SOCIETY,MEM R METROL SOC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORABILIA ZOOLOGICA,MEM ZOOLOGI,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORIAS DO INSTITUTO OSWALDO CRUZ,MEM I OSWALDO CRUZ,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMORIAS DO INSTITUTO OSWALDO CRUZ, VOL 82, SUPPL 3, SPECIAL ISSUE",MEM I OS CR,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY,MEMORY,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY & COGNITION,MEM COGNITION,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND AFFECT IN DEVELOPMENT,MINN SYM CHILD PSYCH,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND AWARENESS IN ANESTHESIA,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND COMMEMORATION IN MEDIEVAL CULTURE,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND CULTURAL CHANGE: PERSPECTIVES AND CONTROVERSIES REMINISCENT LETTER,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND EMOTION,SER BIOPHYS BIOCYBER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND HISTROY IN CHRISTIANITY AND JUDAISM,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND OBLIVION,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY AND PROCESSING OF VISUAL AND SPATIAL INFORMATION,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY CONCEPTS - 1993,INT CONGR SER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY DISTORTION,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY FUNCTION AND AGING-RELATED DISORDERS,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMORY IN THE ONTOPOIESIS OF LIFE, BOOK ONE",ANAL HUS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMORY IN THE ONTOPOIESIS OF LIFE: MEMORY IN THE ORBIT OF THE HUMAN CREATIVE EXISTENCE, BOOK TWO",ANAL HUS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY MANAGEMENT,LECT NOTES COMPUT SC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY PERFORMANCE AND COMPETENCIES,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY STUDIES,MEM STUD,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMORY T CELLS,ADV EXP MED BIOL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMORY, BRAIN, AND BELIEF",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMORY, CONSCIOUSNESS, AND THE BRAIN",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS '99: TWELFTH IEEE INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS, TECHNICAL DIGEST",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 2004: 17TH IEEE INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS, TECHNICAL DIGEST",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS 2005 Miami: Technical Digest,PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 2006: 19th IEEE International Conference on Micro Electro Mechanical Systems, Technical Digest",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 2008: 21ST IEEE INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS, TECHNICAL DIGEST",NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 2008: 21ST IEEE INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS, TECHNICAL DIGEST",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 2010: 23RD IEEE INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS, TECHNICAL DIGEST",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS 97, PROCEEDINGS - IEEE THE TENTH ANNUAL INTERNATIONAL WORKSHOP ON MICRO ELECTRO MECHANICAL SYSTEMS",PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS II,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS III,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS IV,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS V,PROC SPIE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS VI,PROC SPIE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS VII,PROC SPIE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS ADAPTIVE OPTICS VIII,PROC SPIE,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS AND NANOTECHNOLOGY, VOL 5",C PROC SOC EXP MECH,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS Adaptive Optics,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS COMPONENTS AND APPLICATIONS FOR INDUSTRY, AUTOMOBILES, AEROSPACE, AND  COMMUNICATION",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS COMPONENTS AND APPLICATIONS FOR INDUSTRY, AUTOMOBILES, AEROSPACE, AND  COMMUNICATION II",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS DESIGN, FABRICATION, CHARACTERIZATION, AND PACKAGING",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS RELIABILITY FOR CRITICAL AND SPACE APPLICATIONS,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS RELIABILITY FOR CRITICAL APPLICATIONS,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS, MOEMS, AND MICROMACHING III",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS, MOEMS, AND MICROMACHINING",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS, MOEMS, and Micromachining II",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS, NANO AND SMART SYSTEMS, PTS 1-6",ADV MATER RES-SWITZ,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS-03: IEEE THE SIXTEENTH ANNUAL INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS,PROC IEEE MICR ELECT,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS COMPONENTS AND THEIR APPLICATIONS,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS COMPONENTS AND THEIR APPLICATIONS V. - SPECIAL FOCUS TOPICS: TRANSDUCERS AT THE MICRO-NANO INTERFACE,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS Components and Their Applications II,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS Components and Their Applications III,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS Components and Their Applications IV,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS TECHNOLOGIES AND APPLICATIONS,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS TECHNOLOGIES AND APPLICATIONS II,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/MOEMS TECHNOLOGIES AND APPLICATIONS III,P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
"MEMS/MOEMS: ADVANCES IN PHOTONIC COMMUNICATIONS, SENSING, METROLOGY, PACKAGING AND ASSEMBLY",P SOC PHOTO-OPT INS,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS/NEMS NANO TECHNOLOGY,KEY ENG MATER,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMS: 2001 MICROELECTROMECHANICAL SYSTEMS CONFERENCE,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEMSTECH: 2009 INTERNATIONAL CONFERENCE ON PERSPECTIVE TECHNOLOGIES AND METHODS IN MEMS DESIGN,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEN AND MASCULINITIES,MEN MASC,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEN IN FAMILIES,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEN OF BRONZE: HOPLITE WARFARE IN ANCIENT GREECE,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MEN'S FAMILY RELATIONS,GOTEB UNIV DEP SOCIO,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MENCKENIANA,MENCKENIANA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MENDEL,MENDEL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MENDEL  2008,NA,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
MENDEL 2011 - 17TH INTERNATIONAL CONFERENCE ON SOFT COMPUTING,MENDEL,M,https://wos-help.webofscience.com/WOKRS535R111/help/WOS/M_abrvjt.html
